BCCvolume_pa_min_value,BCCefflatcnt_min_value,GSestBCClatcnt_min_value,AtomicVolume_arithmetic_average,GSestFCClatcnt_min_value,GSvolume_pa_min_value,HeatVaporization_arithmetic_average,IsSimpleCubic_composition_average,CovalentRadius_min_value,HeatVaporization_composition_average,GSenergy_pa_composition_average,IsNonmetal_composition_average,AtomicVolume_difference,CovalentRadii_min_value,BoilingT_arithmetic_average,AtomicVolume_composition_average,IonicRadii_difference,n_ws^third_arithmetic_average,IonicRadii_min_value,phi_difference,IsChalcogen_composition_average,GSbandgap_composition_average,GSbandgap_arithmetic_average,ThermalExpansionCoefficient_min_value,ThermalExpansionCoefficient_difference,Density_composition_average,phi_arithmetic_average,HeatVaporization_difference,SpecificHeatCapacity_arithmetic_average,IsMetal_composition_average,AtomicRadii_composition_average,MiracleRadius_min_value,IsPnictide_composition_average,ThermalExpansionCoefficient_composition_average,HeatFusion_arithmetic_average,BCCfermi_difference,ElectricalConductivity_min_value,Number_min_value,AtomicNumber_min_value,BCCvolume_padiff_composition_average,IonizationEnergy_arithmetic_average,phi_composition_average,IsHexagonal_composition_average,MiracleRadius_difference,HeatCapacityMolar_min_value,CovalentRadius_composition_average,MeltingT_arithmetic_average,GSenergy_pa_arithmetic_average,target
7.33,4.894871769,2.630893787,6228.560449443761,3.314718462,9.105,168.5036333333333,0.5,66.0,98.20545,-4.040113710276667,0.5,18574.560849330595,0.73,1560.7,9324.32059099886,0.9,0.7233333333333334,0.61,1.5499999999999998,0.5,0.0,0.0,8.6,771.4,,,,,,,,,,,,,,,,,,,,,,,,795.5857158839873
14.16,6.096226278,3.2135708380000003,38.2424871904039,4.048845545,16.5933333333,99.9,0.0,107.0,99.9,-3.064639404166667,0.3333333333333333,43.4252235948199,1.06,1437.166666666667,38.2424871904039,1.25,1.1466666666666665,0.17,3.23,0.0,0.5416666666666666,0.5416666666666666,20.6,106.4,,,,,,,,,,,,,,,,,,,,,,,,350.5857512177851
7.33,4.894871769,2.630893787,4686.611566915787,3.314718462,9.105,82.785225,0.6,66.0,48.83954,-3.721191205667,0.6,18558.240477766853,0.73,1287.275,11177.240138178486,0.45,0.4125,0.97,0.08,0.7,0.0464,0.1159999999999999,18.8,761.2,,,,,,,,,,,,,,,,,,,,,,,,695.3071651297435
17.94,6.596508714,3.353549368,23.409659054455,4.225207441,18.8575,141.19,0.0,120.0,118.216,-3.287377267,0.6,7.5982911427452,1.16,1717.5,24.16948816872952,0.12,0.655,0.5,0.0,0.6,0.4794000000000001,0.3995,19.7,25.3,,,,,,,,,,,,,,,,,,,,,,,,280.5857567759106
15.07,6.224116959,3.108612885,43.24179369629597,3.91660681,15.02,204.01666666666668,0.0,119.0,142.73,-3.451391592,0.0,77.2804883382415,1.2,1982.0,48.81805973420832,1.0300000000000002,1.2733333333333332,0.58,3.5500000000000003,0.0,0.0,0.0,8.8,82.2,,,,,,,,,,,,,,,,,,,,,,,,276.58575709351777
14.16,6.096226278,3.560590636,35.5756545595564,4.486063093,22.5702380952,83.535,0.0,107.0,83.535,-3.67441930375,0.5,14.7230654858304,1.06,1155.25,35.5756545595564,0.83,1.28,0.17,3.0,0.0,0.8125,0.8125,22.3,104.7,,,,,,,,,,,,,,,,,,,,,,,,432.585744706838
6.11,4.606669594,2.429779429,4669.5100894067045,3.061330249,7.1725,193.927725,0.5454545454545454,66.0,130.67867272727273,-4.254913386212728,0.5454545454545454,18584.89939922412,0.73,1845.275,10154.695189828692,1.17,0.94,0.23,2.9,0.5454545454545454,0.2770909090909091,0.381,4.7,775.3,,,,,,,,,,,,,,,,,,,,,,,,1326.5856737216354
15.07,6.224116959,3.108612885,66.4082396573291,3.91660681,15.02,289.095,0.0,136.0,215.31,-2.5792542000000003,0.0,102.0955523011898,1.3,2521.0,83.42416504086074,1.11,1.165,0.63,3.7,0.0,0.0,0.0,8.8,91.2,,,,,,,,,,,,,,,,,,,,,,,,83.42622265888586
7.33,4.894871769,2.630893787,6210.471169701335,3.314718462,9.105,176.16029999999995,0.6,66.0,107.06054,-4.571555412,0.6,18574.560849330595,0.73,1563.3666666666668,11163.16156841656,0.7899999999999999,0.92,0.61,0.25,0.6,0.0,0.0,8.6,771.4,,,,,,,,,,,,,,,,,,,,,,,,709.5857227125415
7.33,4.894871769,2.630893787,6221.775259078553,3.314718462,9.105,75.3503,0.1428571428571428,66.0,108.29012857142855,-2.969262120714286,0.1428571428571428,18562.00574304561,0.73,1235.6999999999996,2689.189823226696,0.6399999999999999,0.7233333333333334,0.76,1.8500000000000003,0.1428571428571428,0.0,0.0,11.0,769.0,,,,,,,,,,,,,,,,,,,,,,,,401.58574716829366
7.33,4.894871769,2.630893787,6216.350721622317,3.314718462,9.105,59.3003,0.6666666666666666,66.0,31.35560000000001,-4.450059032083333,0.8333333333333333,18563.98304467276,0.73,796.5333333333333,12404.273944055856,1.4200000000000002,0.9233333333333332,0.17,1.65,0.6666666666666666,0.2708333333333333,0.5416666666666666,29.9,750.1,,,,,,,,,,,,,,,,,,,,,,,,1077.585693492682
8.43,5.128407411,2.687689729,9308.15347679858,3.386276865,9.7075,198.2849,0.8,57.0,81.27584,-2.38600368,0.8,18586.91018106004,0.72,1660.44,14884.226531116592,0.6900000000000001,0.835,0.64,0.0,0.0,1.5759999999999998,0.985,11.8,1788.2,,,,,,,,,,,,,,,,,,,,,,,,652.5857272384436
8.43,5.128407411,2.687689729,4696.146392544792,3.386276865,9.7075,98.8387,0.6,57.0,47.94438,-1.5824662008330002,0.6,18575.525909168213,0.72,1132.47,11191.00844226301,0.94,0.635,0.8,1.95,0.0,1.182,0.4925,32.1,1767.9,,,,,,,,,,,,,,,,,,,,,,,,465.5857420865789
7.33,4.894871769,2.630893787,6219.783413065937,3.314718462,9.105,146.93696666666668,0.4,66.0,148.94436000000005,-3.71154141,0.4,18580.3672245575,0.73,1648.3666666666668,7452.6754695238205,0.6699999999999999,0.77,0.73,2.0500000000000003,0.4,0.0,0.0,16.5,763.5,,,,,,,,,,,,,,,,,,,,,,,,592.5857320025513
8.43,5.128407411,2.687689729,6216.718459348821,3.386276865,9.7075,131.16993333333335,0.75,57.0,51.23235,-1.8701983825,0.75,18580.028541872805,0.72,1333.2933333333335,13957.274776836182,0.6200000000000001,0.8266666666666667,0.71,0.1000000000000005,0.0,1.4775,0.6566666666666666,22.0,1778.0,,,,,,,,,,,,,,,,,,,,,,,,595.5857317643457
7.33,4.894871769,2.630893787,9342.419059167189,3.314718462,9.105,36.30545,0.3333333333333333,66.0,47.2703,-2.2278206516666668,0.3333333333333333,18499.556214644424,0.73,525.55,6259.159690059784,0.2100000000000002,0.3,1.4,0.0,0.3333333333333333,0.0,0.0,91.0,689.0,,,,,,,,,,,,,,,,,,,,,,,,275.5857571729196
8.43,5.128407411,2.687689729,6247.111098110321,3.386276865,9.7075,244.02660000000003,0.6666666666666666,57.0,90.68542222222224,-2.427990888888889,0.6666666666666666,18579.33985613416,0.72,1968.293333333333,12429.648016309098,0.91,0.6666666666666667,0.83,1.65,0.0,1.3133333333333337,0.6566666666666666,5.9,1794.1,,,,,,,,,,,,,,,,,,,,,,,,572.5857335905872
8.43,5.128407411,2.687689729,6212.628993017653,3.386276865,9.7075,165.47993333333332,0.75,57.0,64.0986,-2.0172893175,0.75,18586.91018106004,0.72,1453.6266666666668,13955.741226961994,0.6900000000000001,0.97,0.64,1.4000000000000004,0.0,1.4775,0.6566666666666666,11.8,1788.2,,,,,,,,,,,,,,,,,,,,,,,,619.5857298587027
27.09,7.567916457999999,3.981581991,53.0196440634335,5.016478962,31.56,72.435,0.0,139.0,74.6675,-1.8524953699975,0.0,45.6564412392888,1.4,1446.0,64.43375437325571,0.75,0.955,0.76,2.1500000000000004,0.0,0.0,0.0,11.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,136.26216674540237
8.43,5.128407411,2.687689729,4670.853320645628,3.386276865,9.7075,189.68995,0.6,57.0,93.71988,-2.3247607708330005,0.6,18587.88305751785,0.72,1738.72,11172.009699578644,0.92,0.925,0.67,2.7,0.0,1.182,0.4925,8.2,1791.8,,,,,,,,,,,,,,,,,,,,,,,,544.5857358138372
8.43,5.128407411,2.687689729,4686.853339466645,3.386276865,9.7075,166.46745,0.6,57.0,75.14188,-2.062892269833,0.6,18587.88305751785,0.72,1542.47,11184.80971463546,0.94,0.7949999999999999,0.67,3.3000000000000003,0.0,1.182,0.4925,8.2,1791.8,,,,,,,,,,,,,,,,,,,,,,,,558.5857347022122
8.43,5.128407411,2.687689729,6236.315968480713,3.386276865,9.7075,155.2566,0.6666666666666666,57.0,61.25764444444446,-1.9169789294444448,0.6666666666666666,18586.91018106004,0.72,1427.293333333333,12423.29241043668,0.97,0.7566666666666666,0.64,3.35,0.0,1.3133333333333337,0.6566666666666666,11.8,1788.2,,,,,,,,,,,,,,,,,,,,,,,,614.5857302557117
16.2,6.375951415,3.1964805060000003,22.54225372998264,4.027313073999999,16.33,197.35333333333327,0.0,121.0,160.6725,-3.198355423335,0.0,17.3622642050373,1.18,2162.6666666666665,25.39586247812377,0.6099999999999999,0.9166666666666669,0.54,0.1499999999999994,0.5,0.2319999999999999,0.1546666666666666,18.8,4.300000000000002,,,,,,,,,,,,,,,,,,,,,,,,323.58575336163346
7.33,4.894871769,2.630893787,6205.917539410682,3.314718462,9.105,266.4336333333333,0.5,66.0,200.67795,-5.1119710375,0.5,18580.3672245575,0.73,2419.366666666667,9302.487446180365,0.7299999999999999,1.0766666666666669,0.67,0.9500000000000002,0.5,0.0,0.0,8.2,771.8,,,,,,,,,,,,,,,,,,,,,,,,691.5857241417737
7.33,4.894871769,2.630893787,6228.682388050931,3.314718462,9.105,256.8036333333333,0.6666666666666666,66.0,79.00726666666667,-4.286689659165834,0.6666666666666666,18574.195033509084,0.73,2046.3666666666663,12415.260254912064,0.87,0.7633333333333333,0.64,1.7999999999999998,0.6666666666666666,0.0,0.0,7.3,772.7,,,,,,,,,,,,,,,,,,,,,,,,904.376237450921
11.08,5.617631503999999,2.807970487,36.467257450718606,3.537821124,11.07,136.6,0.0,119.0,149.625,-2.95454522874875,0.0,64.01792275117799,1.17,1706.3333333333337,38.31016891491117,0.93,1.1866666666666663,0.58,2.55,0.0,0.0,0.0,15.4,66.6,,,,,,,,,,,,,,,,,,,,,,,,287.5857562200981
7.33,4.894871769,2.630893787,6208.946106855365,3.314718462,9.105,343.73696666666666,0.6666666666666666,66.0,173.57393333333337,-5.770665046666666,0.6666666666666666,18575.60274197189,0.73,2871.0333333333333,12400.57163667238,0.8599999999999999,1.0066666666666666,0.54,0.1500000000000003,0.6666666666666666,0.0,0.0,6.3,773.7,,,,,,,,,,,,,,,,,,,,,,,,955.5857031797004
14.61,6.160132677999999,3.444849839,20.0163777166128,4.340238825,20.44,359.0,0.0,111.0,359.0,-5.424918005,0.0,0.0,1.11,3173.0,20.0163777166128,0.0,1.5,0.26,0.0,0.0,0.773,0.773,2.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,480.585740895552
28.3,7.678955297999999,4.111975037,38.4469380125094,5.180763906,34.7633333333,102.65,0.0,138.0,102.65,-2.5448160358350003,0.0,8.980498579924399,1.36,1509.0,38.4469380125094,0.03,0.455,0.97,0.0,0.5,0.2319999999999999,0.2319999999999999,18.8,3.5,,,,,,,,,,,,,,,,,,,,,,,,163.58576606592038
7.33,4.894871769,2.630893787,6212.134066983878,3.314718462,9.105,161.6036333333333,0.5,66.0,106.45545,-3.771031513333333,0.5,18570.65310840953,0.73,1599.3666666666668,9307.056765335052,0.8699999999999999,0.7833333333333334,0.53,1.6999999999999995,0.5,0.0638333333333333,0.1276666666666666,5.7,774.3,,,,,,,,,,,,,,,,,,,,,,,,789.5857163603979
7.8,4.99733191,2.508239481,17.653490540638696,3.160183721,7.89,161.66,0.0,96.0,161.66,-3.6129153025,0.5,19.110628170377808,0.9,1850.5,17.653490540638696,0.0499999999999999,0.835,0.45,0.0,0.5,0.3995,0.3995,11.3,33.7,,,,,,,,,,,,,,,,,,,,,,,,565.5857341463998
19.01,6.725130247,3.539684396,57.18245879107685,4.459722881,22.175,50.8,0.0,119.0,47.12,-3.175867479,0.0,70.9169861077977,1.2,924.0,50.09076018029708,1.0300000000000002,1.02,0.58,2.7,0.0,0.0,0.0,15.4,75.6,,,,,,,,,,,,,,,,,,,,,,,,280.7913011441348
11.08,5.617631503999999,2.807970487,36.467257450718606,3.537821124,11.07,136.6,0.0,119.0,121.675,-2.631655840415,0.0,64.01792275117799,1.17,1706.3333333333337,46.31240925880843,0.93,1.1866666666666663,0.58,2.55,0.0,0.0,0.0,15.4,66.6,,,,,,,,,,,,,,,,,,,,,,,,282.58575661710705
6.6,4.726663002,2.242692341,8.461633085370755,2.825615289,5.64,506.0,0.0,76.0,436.33333333333337,-5.573263681666668,0.3333333333333333,0.7269132598419291,0.77,3521.5,8.3404808753971,0.29,1.72,0.16,1.1900000000000004,0.0,1.4986666666666668,2.248,1.0,10.3,,,,,,,,,,,,,,,,,,,,,,,,939.5857044501292
6.98,4.815689402,2.508239481,6206.871173596956,3.160183721,7.89,219.5976,0.0,71.0,165.3964,-6.40070978,0.5,18584.400790163352,0.75,1997.736666666667,9303.278121852418,1.45,1.6066666666666665,0.26,2.16,0.0,3.41175,2.4033333333333333,2.6,237.4,,,,,,,,,,,,,,,,,,,,,,,,982.585701035852
14.16,6.096226278,3.033694224,20.67500061457084,3.822215211,13.96,132.56,0.0,120.0,104.6714285714286,-3.02109688,0.5714285714285714,12.0031208910251,1.16,1538.333333333333,23.323132743468246,0.24,0.8766666666666667,0.5,0.0,0.5714285714285714,0.4565714285714286,0.2663333333333333,19.7,25.3,,,,,,,,,,,,,,,,,,,,,,,,260.58575836394647
14.16,6.096226278,3.033694224,22.924295313477373,3.822215211,13.96,140.66333333333333,0.0,122.0,118.56285714285713,-2.832817220954286,0.0,18.7510049877447,1.25,1639.333333333333,27.1790665130223,0.35,0.8766666666666667,0.62,0.0,0.5714285714285714,0.2651428571428572,0.1546666666666666,18.8,11.4,,,,,,,,,,,,,,,,,,,,,,,,208.5857624928397
15.62,6.29893322,3.722284555,46.848352198850726,4.689784663999999,25.786875,162.15666666666667,0.0,105.0,124.1175,-3.5548798339575,0.5,48.68131888840671,1.02,1828.906666666667,41.92790059780585,1.22,0.61,0.29,0.92,0.5,1.101,0.7340000000000001,5.2,76.8,,,,,,,,,,,,,,,,,,,,,,,,253.58575891975903
15.62,6.29893322,3.2135708380000003,27.24127225235536,4.048845545,16.5933333333,183.46666666666667,0.0,105.0,140.1,-4.132230030625,0.5,11.469154802644304,1.02,1983.573333333333,27.22259063793432,0.73,0.73,0.29,0.3500000000000001,0.5,1.101,0.7340000000000001,11.3,58.7,,,,,,,,,,,,,,,,,,,,,,,,262.5857582051429
16.51,6.416364372,3.2135708380000003,27.255358529407506,4.048845545,16.5933333333,188.90666666666667,0.0,120.0,148.26,-3.81901762625,0.5,11.469154802644304,1.16,2063.666666666667,27.24372005351253,0.52,0.73,0.5,0.3500000000000001,0.5,0.3995,0.2663333333333333,11.3,34.7,,,,,,,,,,,,,,,,,,,,,,,,226.58576106360744
6.6,4.726663002,2.242692341,12.709757116400809,2.825615289,5.64,502.9,0.0,76.0,472.6,-6.087261920714285,0.4285714285714285,7.76933480221818,0.77,3546.0,13.264709602273538,0.38,1.58,0.16,2.04,0.0,1.926857142857143,2.248,1.0,22.1,,,,,,,,,,,,,,,,,,,,,,,,850.5857115168886
7.8,4.99733191,2.508239481,9304.853371892024,3.160183721,7.89,150.1349,0.6666666666666666,57.0,101.17986666666668,-2.3837202033333336,0.6666666666666666,18593.51039087315,0.72,1413.94,12403.771770370884,0.8800000000000001,0.835,0.45,0.0,0.0,1.3133333333333337,0.985,11.3,1788.7,,,,,,,,,,,,,,,,,,,,,,,,932.5857050059418
13.94,6.064489551,3.010334727,17.72473777396275,3.79278409,13.64,263.895,0.0,119.0,186.73,-5.518474583333332,0.0,7.9984559264304975,1.2,2427.5,19.05781376170117,0.09,1.6,0.58,0.6000000000000005,0.0,0.0,0.0,8.2,7.200000000000001,,,,,,,,,,,,,,,,,,,,,,,,295.5857555848837
11.08,5.617631503999999,2.807970487,21.188474485188102,3.537821124,11.07,171.85666666666663,0.0,128.0,165.66750000000005,-2.884447745,0.0,18.3614815118892,1.17,2225.0,21.277370383859893,0.03,1.2366666666666666,0.73,1.6,0.0,0.0,0.0,11.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,396.58574756530265
15.62,6.29893322,3.2135708380000003,21.885889163675667,4.048845545,16.5933333333,160.51000000000005,0.0,105.0,130.955,-2.8356311295833336,0.3333333333333333,10.219482178190704,1.02,1820.573333333333,22.6520549075748,0.56,0.85,0.29,2.3000000000000003,0.3333333333333333,0.7340000000000001,0.7340000000000001,14.2,55.8,,,,,,,,,,,,,,,,,,,,,,,,399.5857473270973
16.2,6.375951415,3.1964805060000003,40.0441057529321,4.027313073999999,16.33,117.95000000000002,0.0,120.0,117.95000000000002,-2.44457506111,0.3333333333333333,58.7722167331871,1.16,1474.9999999999998,40.0441057529321,1.01,0.67,0.5,2.1,0.3333333333333333,0.2663333333333333,0.2663333333333333,18.9,63.1,,,,,,,,,,,,,,,,,,,,,,,,150.58576709814366
16.51,6.416364372,3.2135708380000003,31.557556275378666,4.048845545,16.5933333333,123.24666666666668,0.0,128.0,123.24666666666668,-2.645192938333333,0.0,21.3931292225963,1.23,1744.0,31.557556275378666,0.24,1.05,0.76,1.8500000000000003,0.0,0.0,0.0,11.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,364.5857501061601
17.94,6.596508714,3.353549368,26.059648091753267,4.225207441,18.8575,121.99666666666668,0.0,122.0,110.56285714285713,-2.6914037420134287,0.0,14.3461752394648,1.26,1455.91,28.5227891322834,0.4,0.8500000000000001,0.62,0.1000000000000005,0.5714285714285714,0.2651428571428572,0.1546666666666666,18.8,30.2,,,,,,,,,,,,,,,,,,,,,,,,206.5857626516433
6.11,4.606669594,2.429779429,9299.898366942043,3.061330249,7.1725,255.2964,0.0,71.0,255.2964,-7.444569682085,0.5,18585.20119935352,0.75,2175.105,9299.898366942043,1.48,1.7,0.23,1.5600000000000005,0.0,3.9805,3.9805,4.7,235.3,,,,,,,,,,,,,,,,,,,,,,,,1223.58568190002
14.61,6.160132677999999,3.444849839,20.0163777166128,4.340238825,20.44,359.0,0.0,111.0,359.0,-5.424918005,0.0,0.0,1.11,3173.0,20.0163777166128,0.0,1.5,0.26,0.0,0.0,0.773,0.773,2.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,481.5857408161503
15.62,6.29893322,3.722284555,35.051866548571404,4.689784663999999,25.786875,82.335,0.0,105.0,82.335,-3.022773141875,0.5,15.7706415078004,1.02,1237.36,35.051866548571404,0.71,0.455,0.29,0.0,0.5,1.101,1.101,22.3,47.7,,,,,,,,,,,,,,,,,,,,,,,,244.5857596343752
8.43,5.128407411,2.687689729,4679.4025464189335,3.386276865,9.7075,111.18245,0.25,57.0,111.18245,-2.3820698210425,0.25,18584.532919378707,0.72,1480.97,4679.4025464189335,0.45,0.5425,0.97,2.03,0.25,0.6085,0.6085,18.8,1781.2,,,,,,,,,,,,,,,,,,,,,,,,244.5857596343752
28.3,7.678955297999999,4.015150874,53.20361781668083,5.058773104,32.365,171.04333333333332,0.0,138.0,140.94,-3.427634953335,0.0,59.6277389624561,1.36,1946.6666666666663,48.391885543147424,0.6400000000000001,0.6033333333333333,0.97,1.1,0.5,0.2319999999999999,0.1546666666666666,11.3,79.7,,,,,,,,,,,,,,,,,,,,,,,,171.58576543070603
6.98,4.815689402,3.091182017,9304.546695568157,3.894645292,14.76875,146.7964,0.0,71.0,146.7964,-5.978432165,0.5,18575.90454210129,0.75,1434.605,9304.546695568157,1.17,1.52,0.54,2.66,0.0,3.2185,3.2185,23.1,216.9,,,,,,,,,,,,,,,,,,,,,,,,722.5857216803181
8.43,5.128407411,2.687689729,9359.532291568265,3.386276865,9.7075,35.5049,0.5,57.0,35.5049,-1.27634370875,0.5,18484.15255152068,0.72,514.44,9359.532291568265,0.4099999999999999,0.275,1.33,0.0,0.0,0.985,0.985,100.0,1700.0,,,,,,,,,,,,,,,,,,,,,,,,215.5857619370272
8.43,5.128407411,2.687689729,9308.4071255317,3.386276865,9.7075,59.2849,0.6666666666666666,57.0,40.6132,-1.5453739433333336,0.6666666666666666,18586.4028835938,0.72,632.44,12406.140939464,0.5900000000000001,0.66,0.74,0.0,0.0,1.3133333333333332,0.985,30.2,1769.8,,,,,,,,,,,,,,,,,,,,,,,,469.5857417689717
13.91,6.060136003999999,3.000740558,16.79212606295645,3.780696194,13.51,463.385,0.0,111.0,463.385,-7.3097757875,0.0,6.448503307312702,1.11,3798.0,16.79212606295645,0.36,1.665,0.26,0.7000000000000002,0.0,0.3865,0.3865,2.6,3.8,,,,,,,,,,,,,,,,,,,,,,,,471.58574161016816
13.91,6.060136003999999,3.000740558,20.38833951756385,3.780696194,13.51,297.045,0.0,120.0,206.8033333333333,-5.3787391300000005,0.6666666666666666,13.6409302165275,1.16,2690.5,22.6618278869851,0.12,0.915,0.5,0.0,0.6666666666666666,0.5326666666666667,0.3995,6.4,38.6,,,,,,,,,,,,,,,,,,,,,,,,260.58575836394647
7.33,4.894871769,2.630893787,9306.870612284638,3.314718462,9.105,75.25545,0.3333333333333333,66.0,99.20363333333331,-2.832188575,0.3333333333333333,18570.65310840953,0.73,852.55,6211.761760883051,0.6399999999999999,0.49,0.76,0.0,0.3333333333333333,0.0,0.0,46.0,734.0,,,,,,,,,,,,,,,,,,,,,,,,660.5857266032292
27.92,7.644430422999999,3.830865877,32.14905586764325,4.826588558,28.11,114.265,0.0,138.0,114.265,-3.3851660583350003,0.0,3.615265709807901,1.36,1641.5,32.14905586764325,0.22,0.575,0.97,0.0,0.5,0.2319999999999999,0.2319999999999999,18.8,10.0,,,,,,,,,,,,,,,,,,,,,,,,95.58577146524227
22.33,7.095825092999999,3.647317727,28.21702965085537,4.595332378999999,24.26,112.08833333333334,0.0,132.0,102.07,-2.5927027870134287,0.0,9.344946652917,1.36,1411.91,30.371973325799487,0.22,0.8033333333333332,0.8,0.3000000000000003,0.5714285714285714,0.2651428571428572,0.1546666666666666,18.8,30.2,,,,,,,,,,,,,,,,,,,,,,,,166.585765827715
15.62,6.29893322,3.647317727,26.62460197752995,4.595332378999999,24.26,118.1675,0.0,105.0,118.1675,-3.382009339375,0.5,1.083887634282501,1.02,1531.36,26.62460197752995,0.51,0.585,0.29,0.0,0.5,1.101,1.101,32.1,37.9,,,,,,,,,,,,,,,,,,,,,,,,303.58575494966937
15.62,6.29893322,3.1964805060000003,23.441617301650236,4.027313073999999,16.33,162.3216666666667,0.0,105.0,124.24125,-3.4066572393750003,0.5,10.0908978447804,1.02,1832.573333333333,24.37284942490548,0.8599999999999999,0.8433333333333333,0.29,0.4499999999999997,0.5,1.101,0.7340000000000001,18.9,51.1,,,,,,,,,,,,,,,,,,,,,,,,317.58575383804435
24.43,7.311634665,3.647317727,45.29573718867125,4.595332378999999,24.26,117.955,0.0,138.0,101.12375,-2.5117366716675003,0.0,49.7652065226892,1.36,1545.9999999999998,42.46097507214025,0.71,0.6066666666666667,0.8,1.65,0.5,0.2319999999999999,0.1546666666666666,18.8,63.2,,,,,,,,,,,,,,,,,,,,,,,,182.58576455728627
7.33,4.894871769,2.630893787,9303.701425112102,3.314718462,9.105,59.35545,0.5,66.0,59.35545,-2.99839591,0.5,18576.9914827546,0.73,635.05,9303.701425112102,0.6599999999999999,0.66,0.74,0.0,0.5,0.0,0.0,30.2,749.8,,,,,,,,,,,,,,,,,,,,,,,,538.5857362902481
10.73,5.557846758999999,2.778923379,16.750665353360148,3.501224062,10.73,190.95,0.0,119.0,138.1,-5.862420863333334,0.0,9.9466007676357,1.17,2010.5,18.408432147966103,0.0299999999999999,1.605,0.55,0.1299999999999999,0.0,0.0,0.0,11.8,3.6,,,,,,,,,,,,,,,,,,,,,,,,330.5857528058209
7.33,4.894871769,2.630893787,6229.169290392279,3.314718462,9.105,107.1703,0.5714285714285714,66.0,67.42051428571429,-3.786177392857143,0.5714285714285714,18561.855743476663,0.73,1418.3666666666668,10647.009807474247,0.23,0.6533333333333333,1.19,1.7799999999999998,0.5714285714285714,0.0,0.0,20.6,759.4,,,,,,,,,,,,,,,,,,,,,,,,635.285556532021
16.51,6.416364372,3.2135708380000003,24.94517362203053,4.048845545,16.5933333333,133.2516666666667,0.0,120.0,106.51875,-2.8695681725,0.5,5.664746545952301,1.16,1639.333333333333,25.5110813729798,0.3,0.7166666666666666,0.5,1.0499999999999998,0.5,0.3995,0.2663333333333333,32.1,13.9,,,,,,,,,,,,,,,,,,,,,,,,351.58575113838333
7.33,4.894871769,2.630893787,6211.785157533226,3.314718462,9.105,160.1253,0.5,66.0,120.9467,-3.7364448325,0.5,18575.12151853951,0.73,1623.3666666666666,9306.88815977227,0.5999999999999999,0.8433333333333333,0.8,0.4499999999999997,0.5,0.0,0.0,18.9,761.1,,,,,,,,,,,,,,,,,,,,,,,,571.5857336699888
14.16,6.096226278,3.560590636,27.148389988514943,4.486063093,22.5702380952,119.3675,0.0,107.0,119.3675,-4.03365550125,0.5,2.1314636562525,1.06,1449.25,27.148389988514943,0.63,1.41,0.17,1.65,0.0,0.8125,0.8125,32.1,94.9,,,,,,,,,,,,,,,,,,,,,,,,331.5857527264192
6.11,4.606669594,2.429779429,17.46797254056598,3.061330249,7.1725,413.5333333333333,0.0,84.0,460.66666666666674,-7.11351815528,0.0,25.715445617234863,0.82,3611.666666666666,12.38286990292536,0.79,1.5633333333333337,0.23,2.1,0.0,1.016,0.508,4.7,6.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,935.5857047677364
7.33,4.894871769,2.630893787,6213.3916355536485,3.314718462,9.105,202.1703,0.6,66.0,122.66654,-5.134926489000001,0.6,18574.560849330595,0.73,1890.7,11164.91384792795,0.7899999999999999,0.89,0.61,0.2999999999999998,0.6,0.0,0.0,8.6,771.4,,,,,,,,,,,,,,,,,,,,,,,,800.4307672174878
28.3,7.678955297999999,4.111975037,54.90227670281255,5.180763906,34.7633333333,63.765,0.0,138.0,63.765,-2.11942111,0.0,41.8911759605307,1.36,1146.5,54.90227670281255,0.54,0.325,0.97,0.0,0.5,0.2319999999999999,0.2319999999999999,18.8,63.2,,,,,,,,,,,,,,,,,,,,,,,,169.5857655895096
20.17,6.859228862999999,3.647317727,25.96773495194884,4.595332378999999,24.26,103.985,0.0,120.0,88.17857142857143,-2.780982446059143,0.5714285714285714,2.5970625561974003,1.16,1310.91,26.51603955624543,0.52,0.8033333333333332,0.5,0.3000000000000003,0.5714285714285714,0.4565714285714286,0.2663333333333333,32.1,16.9,,,,,,,,,,,,,,,,,,,,,,,,204.58576281044685
16.51,6.416364372,3.2135708380000003,25.8677407618322,4.048845545,16.5933333333,107.535,0.0,128.0,127.3175,-2.4317557675,0.0,8.6473653639138,1.23,1737.5,23.705899420853747,0.0,1.12,0.76,1.5500000000000005,0.0,0.0,0.0,11.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,403.5857470094902
