n_ws^third_composition_average,AtomicVolume_difference,GSenergy_pa_arithmetic_average,HeatFusion_composition_average,GSenergy_pa_composition_average,ICSDVolume_composition_average,BoilingT_composition_average,MeltingT_composition_average,MeltingT_difference,ShearModulus_min_value,phi_composition_average,BulkModulus_composition_average,ShearModulus_max_value,n_ws^third_max_value,ElasticModulus_composition_average,ElasticModulus_min_value,BulkModulus_min_value,ThermalExpansionCoefficient_max_value,ThermalExpansionCoefficient_composition_average,BoilingT_max_value,BCCefflatcnt_composition_average,HeatVaporization_composition_average,MeltingT_max_value,ElasticModulus_arithmetic_average,BCCvolume_pa_composition_average,AtomicRadii_composition_average,SecondIonizationEnergy_composition_average,MeltingT_min_value,IonicRadii_difference,BCCenergy_pa_arithmetic_average,ICSDVolume_min_value,BCCfermi_composition_average,BCCvolume_padiff_composition_average,HeatFusion_min_value,n_ws^third_arithmetic_average,HeatFusion_max_value,BCCenergy_pa_composition_average,phi_arithmetic_average,CovalentRadii_composition_average,BulkModulus_max_value,IonizationEnergy_composition_average,BoilingT_difference,GSestFCClatcnt_composition_average,IonizationEnergy_difference,GSestBCClatcnt_composition_average,Polarizability_composition_average,ThermalExpansionCoefficient_min_value,ThermalExpansionCoefficient_difference,BoilingT_arithmetic_average,ElasticModulus_max_value,Electronegativity_composition_average,HeatFusion_arithmetic_average,ThermalExpansionCoefficient_arithmetic_average,MeltingT_arithmetic_average,BCCfermi_arithmetic_average,ICSDVolume_arithmetic_average,target
1.495,5.8063752269062014,-5.7279409700000015,13.875,-5.7279409700000015,14.7,3380.0,1649.385,583.23,44.0,4.125,125.0,48.0,1.52,117.0,110.0,110.0,16.5,12.55,3560.0,6.038232012000001,362.85,1941.0,117.0,13.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.36578980000002
1.755,4.505020004689102,-8.9632484575,21.52,-8.02181880125,12.2,3628.0,2050.0,1128.0,20.0,4.9875,192.5,75.0,1.77,236.5,208.0,180.0,13.0,10.95,4912.0,5.70757071575,427.5750000000001,2896.0,265.0,11.7525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.4247157
1.6733333333333331,10.33854989352136,-7.226462637085,38.183333333333344,-7.0435411427800005,11.0,4035.333333333333,2212.333333333333,407.0,44.0,4.8,250.0,44.0,1.75,330.6666666666667,110.0,110.0,8.6,6.0,4273.0,5.224057236,480.26666666666665,2348.0,275.5,9.686666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.2916341
1.65,8.2850135263508,-10.5875016625,42.525,-10.5875016625,18.1,5080.5,2906.0,800.0,30.0,4.5,55.0,222.0,1.85,344.5,139.0,110.0,5.9,5.5,5285.0,6.601337581,644.335,3306.0,344.5,18.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.2309304
1.615,7.570324925877101,-7.5460369525,19.355,-6.3419057612500005,16.625,3646.0,1997.5375,677.95,30.0,4.987500000000002,162.5,44.0,1.67,130.0,127.0,110.0,11.8,10.325,4876.0,6.36698522375,460.24250000000006,2506.0,133.0,16.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.5165675
1.5233333333333334,7.570324925877101,-7.5460369525,23.71333333333333,-8.34879108,19.83333333333333,4329.333333333333,2280.016666666667,677.95,30.0,4.216666666666667,133.33333333333331,44.0,1.67,135.0,127.0,110.0,11.8,7.866666666666667,4876.0,6.744638851666666,571.8133333333334,2506.0,133.0,19.40333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.8016938
1.2166666666666666,1.3894489740035,-0.896188936207,4.3566666666666665,-0.6808278116093334,23.66666666666667,874.1533333333333,463.88,688.6800000000002,17.0,3.95,31.66666666666667,17.0,1.24,29.466666666666665,22.0,25.0,49.0,40.93333333333333,1363.0,7.115087138333332,82.06666666666666,923.0,33.2,22.51333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.62773366
1.19625,1.3894489740035,-0.896188936207,6.1606250000000005,-1.05770977965525,23.55,1088.02375,664.745,688.6800000000002,17.0,3.73125,37.5,17.0,1.24,36.0,22.0,25.0,49.0,33.875,1363.0,7.131941427999999,101.9875,923.0,33.2,22.67375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.99599253
1.255,0.3975688489613986,-3.2678093262070003,8.1975,-3.2678093262070003,24.35,1866.365,1024.16,1579.68,29.0,3.725,41.0,29.0,1.27,51.0,22.0,25.0,49.0,29.5,3103.0,7.0889266515,182.05,1814.0,51.0,22.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.83338144
1.815,1.3523302191896,-9.84730961,40.21,-9.34791053,14.225,4753.75,2778.25,157.0,20.0,5.324999999999998,297.5,210.0,1.83,480.25,322.0,230.0,6.4,6.000000000000001,4912.0,6.199288892,570.2850000000002,2896.0,427.5,14.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.9584081000001
1.1525,6.845671811311599,-3.50383074,6.435,-2.686858825,19.875000000000004,2020.25,797.28,1374.36,4.2,3.5,53.25,44.0,1.67,39.25,10.0,11.0,46.0,37.45,3236.0,6.34737154075,208.65,1828.05,68.5,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.95736824
1.13,11.7611015272621,-2.356977971666667,5.0545,-2.23520520625,21.325000000000006,1821.25,526.285,238.98999999999995,4.2,3.4875000000000003,37.5,43.0,1.32,41.25,10.0,11.0,46.0,36.05,2875.0,6.579886117999999,174.9675,692.68,51.66666666666667,18.102500000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.57849469
1.1833333333333331,9.790919786892903,-4.0034360425,9.45,-3.1830481316666663,26.566666666666663,2114.6666666666665,1215.0,876.0,17.0,3.3666666666666667,43.66666666666666,26.0,1.21,51.06666666666666,44.4,41.0,24.8,20.3,3618.0,7.450382502333331,216.16666666666663,1799.0,54.40000000000001,26.096666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.84438382
1.3925,2.992979269204,-5.1302825826700005,8.528500000000001,-3.1851412488350004,14.375,1468.5,899.26,826.32,43.0,4.1875,82.5,78.0,1.61,120.75,95.0,70.0,30.2,28.075,2334.0,5.952069582249999,141.41,1519.0,146.5,13.2475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.4711856
1.3975,7.395507611262598,-4.821273826666666,16.384999999999998,-4.55231115,17.150000000000002,2975.0,1264.9075,2285.31,4.2,4.2,120.75,210.0,1.83,171.0,10.0,11.0,46.0,24.65,4701.0,6.37934873725,323.07000000000005,2739.0,204.5,16.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.96000790000002
1.7333333333333334,2.641669473582601,-8.060915605,24.78333333333333,-7.383446963333334,16.1,4404.333333333333,2277.6,708.5999999999998,38.0,5.116666666666667,210.0,61.0,1.78,151.33333333333334,104.0,170.0,8.8,8.3,5017.0,6.358009431,570.3333333333334,2750.0,139.5,16.106666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.3605824
1.6725,4.434258571016702,-7.677792740000001,29.472500000000004,-8.057002947500001,15.675,4163.75,2224.3675000000007,1816.53,26.0,4.7625,171.5,173.0,1.83,258.625,70.5,76.0,23.1,10.8,5017.0,6.303777628250001,529.11,2750.0,201.5,15.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.519134
1.6566666666666667,10.2989766889781,-9.3512704275,27.42,-10.37318954,18.1,4947.0,2910.666666666666,1645.0,29.0,4.55,265.66666666666663,178.0,1.85,334.0,80.0,57.0,10.0,7.466666666666668,5869.0,6.485157066666666,573.0,3459.0,270.5,17.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.9916637
1.285,10.580909960706698,-3.56480882125,12.6875,-3.56480882125,24.9,2168.5,603.345,600.8699999999999,20.0,4.25,21.0,20.0,1.31,39.0,11.0,42.0,19.7,15.35,2477.0,7.082212586,162.015,903.78,39.0,22.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.65379383
1.4,1.3607855138223002,-5.0896303025,10.675999999999998,-3.16481510875,14.775,1805.0,1065.26,1490.3200000000004,43.0,4.137499999999998,92.5,47.0,1.64,103.5,95.0,70.0,30.2,24.75,3680.0,6.0537974525,198.15,2183.0,112.0,13.8725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.62362140000002
1.37,13.1793689866917,-4.983083955,13.85,-4.983083955,18.35,3151.5,1585.885,456.23,29.0,3.85,98.5,48.0,1.47,102.0,80.0,57.0,16.5,13.25,3200.0,6.3498298570000005,302.65,1814.0,102.0,16.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.15639034
1.3833333333333333,12.1446938846052,-7.9843809399999985,25.38333333333333,-6.69537474,26.0,3150.333333333333,1699.186666666667,2386.2200000000007,20.0,4.283333333333333,94.66666666666669,69.0,1.63,105.66666666666666,67.0,42.0,11.0,9.433333333333334,5731.0,7.251443385,290.98,3290.0,125.0,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.896943
1.24,0.0,-3.96104709,7.15,-3.96104709,27.0,2875.0,505.08,0.0,18.0,4.15,58.0,18.0,1.24,50.0,50.0,58.0,22.0,22.0,2875.0,7.39058945,290.37,505.08,50.0,25.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4897581
1.22,1.7870178229648983,-3.9138927,11.29,-3.9138927,24.15,2233.0,1368.5,891.0,17.0,3.35,51.0,29.0,1.27,62.2,44.4,45.0,24.8,17.4,3103.0,7.117819719500001,216.2,1814.0,62.2,22.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.41873621
1.38,6.183594573141098,-3.949198295,12.5875,-3.949198295,18.35,2856.5,1247.545,1587.71,4.2,4.25,120.5,61.0,1.78,92.5,10.0,11.0,46.0,27.4,4098.0,6.320240665499999,328.775,2041.4,92.5,15.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.7070176
1.4333333333333331,1.0418926412962008,-5.76032512,11.856666666666667,-5.08869112,16.933333333333334,3048.0,1269.3133333333335,1007.53,26.0,4.066666666666666,87.33333333333331,44.0,1.52,83.66666666666666,70.5,76.0,23.1,18.266666666666666,3560.0,6.46564026,335.6,1941.0,90.25,16.893333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.1747011
1.5433333333333332,28.23880103390789,-3.5430520675,15.373333333333331,-4.6062004025,19.6,2989.5,1709.208333333333,713.05,7.4,4.966666666666667,152.83333333333334,44.0,1.67,109.33333333333331,21.0,17.0,22.3,13.55,3236.0,6.514166629333332,353.5283333333333,1828.05,74.0,18.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.4358808
1.4533333333333334,12.2683989935009,-6.351040331666668,17.029999999999998,-6.351040331666668,21.366666666666664,3662.333333333333,1613.0433333333335,2000.92,18.0,4.4,116.0,44.0,1.67,105.33333333333334,50.0,58.0,22.0,13.233333333333334,4876.0,6.859248083666666,448.2466666666666,2506.0,105.33333333333334,20.523333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.433851
1.265,28.23880103390789,-3.682383741666667,9.895,-3.75204957875,28.2,2685.75,988.3025,1322.97,7.4,4.075,78.25,44.0,1.67,62.0,21.0,17.0,22.3,19.525,3236.0,7.326151622,282.1775,1828.05,66.0,25.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.00737081
1.2875,29.2116774917241,-4.387674058333333,12.3575,-4.28101731625,27.4,2868.75,1090.54,1731.92,7.4,4.0625,128.25,150.0,1.76,112.75,21.0,17.0,22.3,18.625,3968.0,7.307175748000001,307.7,2237.0,133.66666666666666,25.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.07184186
1.2633333333333332,10.019721645584102,-3.013542203333333,7.566666666666666,-3.013542203333333,21.83333333333333,2539.666666666667,765.3666666666666,883.6399999999999,4.2,4.050000000000002,96.33333333333331,27.0,1.57,46.1,10.0,11.0,46.0,27.4,3129.0,6.750564145,253.96666666666664,1337.33,46.1,19.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.07964690000001
1.5475,3.5305215748343013,-4.85458225,15.74375,-4.267618535,12.625000000000002,3424.5,1528.6775,683.6300000000001,48.0,4.75,162.5,61.0,1.78,136.75,124.0,140.0,16.5,14.575,4098.0,5.76925286775,352.9875,2041.4,149.5,12.0775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.31264
1.255,3.4292854627965994,-3.5488436575,10.155,-3.5488436575,23.2,2071.5,1204.11,1219.78,19.0,3.65,49.5,29.0,1.27,71.0,62.0,42.0,30.8,20.4,3103.0,6.940898761000001,202.335,1814.0,71.0,20.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.04158083
0.0,18558.240477766853,-3.949047205835,5.122857142857144,-4.295223505477143,22.042857142857148,424.6428571428571,245.6171428571428,667.86,16.0,0.0,18.571428571428573,16.0,0.0,11.428571428571429,40.0,65.0,780.0,562.5142857142856,1261.0,5.690324205857142,16.90207142857143,722.66,20.0,13.321428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.713
0.81,0.0,-1.92352226,7.12,-1.92352226,62.8,2143.0,1000.0,0.0,4.9,2.32,9.6,4.9,0.81,13.0,13.0,9.6,20.6,20.6,2143.0,10.05779862,140.2,1000.0,13.0,63.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.856822897
1.5766666666666669,7.9234402427192,-7.4653172725,40.473333333333336,-6.7851841833333335,17.333333333333336,3096.666666666667,1851.333333333333,493.0,115.0,4.683333333333334,120.0,115.0,1.73,194.3333333333333,162.0,100.0,4.9,3.3666666666666667,3173.0,5.984355352000001,352.5,2180.0,210.5,13.463333333333331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.5355642
0.62,18567.58542441977,-2.503448733707,1.2575,-2.503448733707,20.55,359.915,144.56,179.51999999999995,0.0,2.1,12.5,0.0,1.24,11.0,22.0,25.0,780.0,414.5,629.73,5.995348431,31.35545,234.32,11.0,14.829999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.943
1.7725000000000002,0.1404171810681003,-8.437308725,33.65375,-9.6417082475,15.4,4708.5,2682.35,854.5999999999998,20.0,4.9,230.0,61.0,1.78,285.25,175.0,230.0,8.8,5.8,4912.0,6.2872757025,570.4124999999998,2896.0,248.5,15.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.0291015
1.675,3.4877666901934,-8.311869285,27.635,-8.311869285,15.7,4130.5,2340.0,798.0,44.0,4.675,215.0,210.0,1.83,321.5,110.0,110.0,8.6,7.5,4701.0,6.3108874185,494.39,2739.0,321.5,15.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.3574812
1.04125,12.7457638586825,-3.0328459525,12.75875,-2.761716855625,38.8875,1795.625,1035.7925,211.22000000000003,7.4,3.2437500000000004,26.375,20.0,1.26,38.25,21.0,17.0,22.3,18.0625,1860.0,8.077365259875,122.15749999999998,1115.0,44.0,33.17125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.48256834
1.66,5.653140075804799,-4.6458738450000014,15.7875,-5.0960992075,12.250000000000002,3087.5,1529.3675,794.53,26.0,4.95,154.0,76.0,1.75,173.625,70.5,76.0,23.1,15.825,3186.0,5.7331915195,355.825,1728.0,139.25,11.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.5059009
1.54,14.17053473899101,-6.3780853450000015,28.435,-6.3780853450000015,16.833333333333332,3597.333333333333,1917.666666666667,946.0,30.0,4.45,113.33333333333334,132.0,1.67,200.66666666666663,139.0,100.0,11.3,6.600000000000001,4876.0,6.0680754473333325,439.02333333333337,2506.0,200.66666666666663,14.760000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.6364545
1.7525,1.6325723368538991,-8.37968103,25.1925,-7.816663275,11.625,3712.0,2222.75,57.0,115.0,5.2125,325.0,150.0,1.76,312.25,259.0,160.0,8.2,7.375,3968.0,5.95656733825,456.4175,2237.0,294.5,13.2475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.77454530000003
1.69,10.860760449978898,-7.56701227,34.364999999999995,-8.20776186,16.575000000000006,4301.5,2507.75,925.0,29.0,4.975,254.25,210.0,1.83,419.75,80.0,57.0,10.0,7.300000000000002,4701.0,6.39271379025,498.8850000000001,2739.0,306.5,16.5225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.6553356
1.765,1.775370877054801,-9.049876645,32.035,-9.049876645,13.5,4440.0,2566.5,659.0,20.0,5.025,305.0,150.0,1.77,326.0,322.0,230.0,8.2,6.5,4912.0,6.186409084,542.895,2896.0,326.0,14.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.3002545
1.78,0.0,-6.02850968,22.175,-6.02850968,15.1,4098.0,2041.4,0.0,61.0,5.65,230.0,61.0,1.78,175.0,175.0,230.0,8.8,8.8,4098.0,6.224116959,510.45,2041.4,175.0,15.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.7230673
1.7412500000000002,3.5305215748343013,-4.85458225,21.103125,-5.7350278225,14.6875,3985.75,1955.94625,683.6300000000001,48.0,5.500000000000001,218.75,61.0,1.78,168.625,124.0,140.0,16.5,9.7625,4098.0,6.148306277125,484.20625,2041.4,149.5,14.57125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.76519610000005
1.096666666666667,31.1072453705717,-2.8144921925,10.226666666666668,-2.525771316666667,33.333333333333336,2238.0,1195.9233333333334,242.77,7.4,3.1833333333333336,58.0,48.0,1.47,55.33333333333334,21.0,17.0,22.3,20.366666666666667,3200.0,7.461233528666668,203.28,1357.77,72.5,28.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.80237205
1.4875,4.6329618393145005,-2.0109334175,10.965000000000002,-2.61031301375,18.05,2606.75,1151.5525,743.1099999999999,19.0,4.875,175.5,27.0,1.57,74.225,62.0,42.0,30.8,18.35,3129.0,6.533496287749999,268.29,1337.33,70.15,17.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.3972
1.6542105263157894,9.53814070335631,-5.7651329075,8.55342105263158,-4.178216423947369,9.1,2829.0,1600.1052631578948,381.0,44.0,4.91842105263158,127.89473684210527,132.0,1.67,280.8947368421053,110.0,110.0,11.3,11.015789473684212,3560.0,5.151174079473684,310.49473684210534,1941.0,205.5,8.75157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.1359431
1.41,5.674286676930901,-6.8498612275,16.206666666666667,-5.815048525,18.53333333333333,3486.666666666666,1457.6466666666668,1572.53,26.0,4.0,87.33333333333331,30.0,1.45,93.33333333333334,70.5,76.0,23.1,17.366666666666667,4876.0,6.6616166713333325,414.22333333333336,2506.0,104.75,18.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.275181
1.62,5.789428514718301,-9.556943390170002,18.606666666666676,-9.378150676893334,14.166666666666668,3228.333333333333,1929.333333333333,1231.0,38.0,4.316666666666666,136.66666666666666,78.0,1.64,166.66666666666666,104.0,120.0,21.7,16.9,5017.0,5.888331121666668,376.5266666666666,2750.0,151.0,13.066666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.6963404
1.59,4.734359150881998,-6.11512893017,12.73,-6.11512893017,14.55,2731.5,1428.165,181.67000000000007,27.0,4.800000000000002,170.0,78.0,1.61,138.15,78.3,120.0,21.7,17.95,3129.0,5.982169054,272.08500000000004,1519.0,138.15,13.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.9997045
1.6166666666666667,5.834025093585397,-10.43598239517,20.796666666666667,-9.964176680226666,14.0,3466.333333333333,2109.333333333333,1771.0,69.0,4.316666666666666,146.66666666666669,78.0,1.63,193.0,183.0,120.0,21.7,16.566666666666666,5731.0,5.885898742999999,392.16,3290.0,190.5,13.046666666666669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.6000715
1.3666666666666667,9.4967832848792,-4.397958915,14.516666666666666,-3.44606338,19.433333333333334,2231.333333333333,1361.0,1314.0,17.0,4.1000000000000005,156.66666666666669,150.0,1.76,139.6,44.4,45.0,24.8,19.266666666666676,3968.0,6.790570669666669,250.19666666666663,2237.0,187.2,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.49886361
1.35,18.314826613955898,-4.381548885,12.203333333333331,-4.381548885,23.666666666666664,2739.0,1516.6833333333334,905.05,17.0,4.033333333333333,88.66666666666666,44.0,1.67,78.6,44.4,41.0,24.8,15.966666666666669,3618.0,7.112643108333334,304.7333333333333,1828.05,78.6,23.29333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.18093179
1.4130769230769231,14.7540807964661,-6.4223751434466685,10.343076923076923,-6.475014394772308,20.00769230769231,2642.846153846154,1073.7292307692308,1308.92,18.0,4.2192307692307685,86.53846153846155,78.0,1.61,120.61538461538464,50.0,57.0,22.0,20.93846153846154,3103.0,6.503320144615384,258.88153846153847,1814.0,109.33333333333334,18.203076923076924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.5264061
0.82,0.0,-1.26024138333,2.6,-1.26024138333,39.7,1156.0,370.87,0.0,3.3,2.7,6.3,3.3,0.82,5.0,5.0,6.3,71.0,71.0,1156.0,7.760395346,98.01,370.87,5.0,29.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.512214994
1.745,2.641669473582601,-8.060915605,24.13125,-7.0447126425,15.85,4327.75,2218.55,708.5999999999998,38.0,5.250000000000001,215.0,61.0,1.78,157.25,104.0,170.0,8.8,8.425,5017.0,6.324536312999999,555.3625,2750.0,139.5,15.8475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.90291800000003
1.755,1.4749369354064985,-9.350175055,25.3975,-9.4279457975,12.5,3313.75,2286.75,427.0,115.0,4.8375,175.0,173.0,1.83,301.75,259.0,160.0,6.4,5.275,4423.0,5.739634526000001,396.5675,2607.0,344.5,11.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.3720761
1.24,25.9901236859911,-2.5790110875,10.545,-2.5790110875,30.5,2443.0,1226.165,222.33,7.4,3.85,118.5,27.0,1.57,49.65,21.0,17.0,22.3,18.25,3129.0,7.413886577,239.55,1337.33,49.65,26.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.82774462
1.5033333333333332,8.523906827063,-3.3400234400000004,13.986666666666665,-3.9392738166666663,17.599999999999994,2611.666666666667,1526.3666666666668,905.05,17.0,4.783333333333333,135.0,44.0,1.67,99.46666666666668,44.4,45.0,24.8,16.133333333333333,3236.0,6.4781324410000005,304.7333333333333,1828.05,85.7,17.273333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.9609051
1.7025,4.5154970288105005,-8.1355128875,40.6625,-9.49081032875,16.625,4477.25,2593.75,1209.0,20.0,4.6625000000000005,197.5,20.0,1.77,282.0,162.0,100.0,4.8,4.25,4912.0,6.271279632250001,532.55,2896.0,242.0,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.6333509
1.45,4.7644825856100015,-3.71303897,12.8775,-3.696846895,13.000000000000002,3098.0,1251.695,424.3,26.0,4.3875,124.0,48.0,1.47,110.625,70.5,76.0,23.1,18.15,3200.0,5.8304846605,298.075,1357.77,97.25,12.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.5470928
1.745,0.1387994471098004,-10.07998234,39.675,-10.07998234,13.8,4482.5,2744.5,1123.0,47.0,4.825,80.0,222.0,1.85,339.5,129.0,160.0,8.4,6.75,5285.0,6.041212192000001,537.15,3306.0,339.5,13.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.7846054
1.4166666666666663,4.7644825856100015,-3.71303897,11.673333333333336,-3.7238336866666666,15.000000000000002,2928.0,1074.9033333333334,424.3,26.0,4.283333333333333,97.33333333333331,48.0,1.47,88.33333333333334,70.5,76.0,23.1,20.9,3200.0,6.1852399213333324,294.03333333333336,1357.77,97.25,14.973333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1242459
1.57,22.017352199406403,-6.77249446,14.596666666666666,-6.8751260216666665,18.366666666666667,3339.333333333333,1778.3333333333337,31.0,26.0,4.466666666666667,133.66666666666666,75.0,1.75,160.13333333333333,64.4,41.0,13.0,12.433333333333335,3618.0,6.352853737666668,379.9666666666667,1799.0,136.2,17.803333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.943455
1.6866666666666668,4.655914209878602,-5.7267138425000015,31.520000000000003,-5.827312455,16.733333333333334,3789.666666666667,1923.2666666666669,354.40000000000015,61.0,5.333333333333334,186.66666666666669,61.0,1.78,170.66666666666669,162.0,100.0,8.8,6.733333333333333,4098.0,6.202788865333334,459.9666666666667,2041.4,168.5,14.916666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.2960217
1.5499999999999998,8.81122744351438,-6.910121298333332,39.102500000000006,-7.12639775375,14.35,3553.0,2159.6175000000007,2889.53,26.0,4.51,82.25,44.0,1.77,74.375,7.0,33.0,23.1,10.325,4300.0,6.028343043,464.05,3823.0,62.5,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.91011930000002
1.77,0.0,-8.28548436,13.81,-8.28548436,11.7,3134.0,1811.0,0.0,82.0,4.93,170.0,82.0,1.77,211.0,211.0,170.0,11.8,11.8,3134.0,5.557846758999999,349.5,1811.0,211.0,10.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.4592408
1.6175000000000002,9.0205170334996,-7.175290800113332,23.0575,-7.63660941267,13.875,2760.25,1623.25,249.0,75.0,4.675,130.0,78.0,1.75,191.5,162.0,100.0,21.7,14.75,3200.0,5.6766624375,292.945,1768.0,189.3333333333333,11.5175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.2569052
1.2566666666666666,16.418788365009707,-3.917431735,10.193333333333332,-3.917431735,24.3,2591.0,1218.49,876.0,17.0,3.6166666666666663,54.0,26.0,1.39,59.76666666666666,44.4,41.0,24.8,19.73333333333333,3618.0,7.222193469333334,270.56666666666666,1799.0,59.76666666666666,24.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.44001115
1.41,0.0,-8.545958555,21.0,-8.545958555,23.2,4682.0,2128.0,0.0,33.0,3.45,0.0,33.0,1.41,94.0,94.0,0.0,5.7,5.7,4682.0,7.140036982000001,590.5,2128.0,94.0,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.12912173
1.4125,15.136843330164702,-3.820850955,11.9875,-3.7507528875,15.6,3118.75,1144.5975,852.69,18.0,4.375,119.5,48.0,1.47,105.5,50.0,58.0,22.0,17.875,3200.0,6.0608709905,297.9675,1357.77,87.0,14.6175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.4184851
1.57,2.9379308902424004,-6.456500845000001,15.013333333333332,-6.896076270000001,16.633333333333333,3452.0,1903.35,112.95000000000005,44.0,4.35,133.33333333333331,44.0,1.67,115.66666666666666,110.0,110.0,11.8,9.666666666666668,3560.0,6.352686028999998,414.56666666666666,1941.0,118.5,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0930834
1.3825,19.19556276067589,-5.5988757425,18.8925,-4.858119041249998,25.425,2195.0,1119.835,864.22,20.0,4.575,76.5,75.0,1.75,102.25,67.0,42.0,13.0,11.5,3200.0,7.0527668640000005,144.3025,1768.0,137.5,22.9275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.93444806
