BCCmagmom_arithmetic_average,NdUnfilled_arithmetic_average,AtomicRadii_min_value,num_electron,BCCmagmom_composition_average,GSmagmom_composition_average,NdUnfilled_composition_average,heusler type_0,NUnfilled_composition_average,heusler type_2,MendeleevNumber_composition_average,Group_composition_average,Column_composition_average,phi_composition_average,NUnfilled_arithmetic_average,Group_min_value,BCCenergy_pa_composition_average,Electronegativity_arithmetic_average,ElectricalConductivity_composition_average,Electronegativity_composition_average,Column_min_value,ElectronAffinity_composition_average,GSenergy_pa_min_value,GSenergy_pa_max_value,IsBCC_composition_average,MendeleevNumber_arithmetic_average,valence_composition_average,Polarizability_composition_average,ThermalConductivity_composition_average,ICSDVolume_min_value,phi_difference,GSenergy_pa_composition_average,n_ws^third_composition_average,NdValence_arithmetic_average,ShearModulus_composition_average,Group_arithmetic_average,Polarizability_arithmetic_average,valence_difference,Density_composition_average,phi_arithmetic_average,ShearModulus_arithmetic_average,IsBCC_arithmetic_average,phi_max_value,BulkModulus_composition_average,ElectronAffinity_difference,NUnfilled_max_value,MendeleevNumber_min_value,target
0.5613457333333333,2.666666666666667,1.249,25,0.4210093,0.3871178,3.25,1.0,4.75,0.0,58.75,8.75,8.75,4.7375,4.333333333333333,6.0,-7.567016655,1.85,8.42500075,1.8025,6.0,79.5,-9.50571654,-9.50571654,0.5,,,,,,,,,,,,,,,,,,,,,,,0.0
0.5613457333333333,2.666666666666667,1.249,25,0.4210093,0.3871178,3.25,1.0,4.75,0.0,59.0,8.75,8.75,4.6375,4.333333333333333,6.0,-7.4711567925,1.8333333333333333,10.6,1.7899999999999998,6.0,79.75,-9.50571654,-9.50571654,0.5,,,,,,,,,,,,,,,,,,,,,,,1096.3
0.5613457333333333,2.666666666666667,1.249,26,0.4210093,0.3871178,3.25,1.0,4.5,0.0,59.75,9.0,9.0,4.9875,4.0,6.0,-7.6681844825,1.91,8.425,1.8475,6.0,67.425,-9.50571654,-9.50571654,0.5,,,,,,,,,,,,,,,,,,,,,,,105.29
0.5613457333333333,2.666666666666667,1.249,26,0.4210093,0.3871178,3.25,1.0,4.5,0.0,60.0,9.0,9.0,4.8,4.0,6.0,-7.55116643,1.9066666666666667,9.375,1.845,6.0,68.75,-9.50571654,-9.50571654,0.5,,,,,,,,,,,,,,,,,,,,,,,105.56
0.5613457333333333,2.666666666666667,1.249,26,0.4210093,0.3871178,3.25,1.0,4.5,0.0,60.25,9.0,9.0,4.7,4.0,6.0,-7.469904215,1.8633333333333333,9.075,1.8125,6.0,74.75,-9.50571654,-9.50571654,0.5,,,,,,,,,,,,,,,,,,,,,,,124.38
0.0215224,2.333333333333333,1.246,25,0.0161418,0.148848675,3.0,1.0,4.75,0.0,58.0,8.75,8.75,4.675,4.333333333333333,6.0,-7.0247353325,1.7266666666666666,17.025,1.71,6.0,71.0,-9.50571654,-9.50571654,0.5,,,,,,,,,,,,,,,,,,,,,,,1148.26
0.0215224,2.333333333333333,1.246,26,0.0161418,0.148848675,3.0,1.0,4.5,0.0,59.25,9.0,9.0,4.8,4.0,6.0,-7.3376911475,1.8233333333333333,7.6000999999999985,1.7824999999999998,6.0,93.15,-9.50571654,-9.50571654,0.5,,,,,,,,,,,,,,,,,,,,,,,0.0
0.0215224,2.333333333333333,1.246,26,0.0161418,0.148848675,3.0,1.0,4.5,0.0,59.5,9.0,9.0,4.7625,4.0,6.0,-7.1817797725,1.86,7.600000749999999,1.81,6.0,89.75,-9.50571654,-9.50571654,0.5,,,,,,,,,,,,,,,,,,,,,,,15.18
0.0215224,2.333333333333333,1.246,26,0.0161418,0.148848675,3.0,1.0,4.5,0.0,59.75,9.0,9.0,4.6625,4.0,6.0,-7.08591991,1.8433333333333333,9.775,1.7975,6.0,90.0,-9.50571654,-9.50571654,0.5,,,,,,,,,,,,,,,,,,,,,,,1067.47
0.0215224,2.333333333333333,1.246,27,0.0161418,0.148848675,3.0,1.0,4.25,0.0,60.5,9.25,9.25,5.0125,3.6666666666666665,6.0,-7.282947599999999,1.92,7.6,1.855,6.0,77.675,-9.50571654,-9.50571654,0.5,,,,,,,,,,,,,,,,,,,,,,,0.02
0.0215224,2.333333333333333,1.246,27,0.0161418,0.148848675,3.0,1.0,4.25,0.0,60.75,9.25,9.25,4.825,3.6666666666666665,6.0,-7.1659295475,1.9166666666666663,8.549999999999999,1.8525,6.0,79.0,-9.50571654,-9.50571654,0.5,,,,,,,,,,,,,,,,,,,,,,,332.19
0.0215224,2.333333333333333,1.246,27,0.0161418,0.148848675,3.0,1.0,4.25,0.0,61.0,9.25,9.25,4.725,3.6666666666666665,6.0,-7.0846673325,1.873333333333333,8.25,1.82,6.0,85.0,-9.50571654,-9.50571654,0.5,,,,,,,,,,,,,,,,,,,,,,,323.66
0.2728576333333333,4.666666666666667,1.24,20,0.40928645,0.0001566478448275,4.75,1.0,6.0,0.0,47.25,7.5,7.5,4.0625,6.333333333333334,3.0,-6.72282586,1.5733333333333337,1.075,1.5675,3.0,11.775,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,822.0
0.2728576333333333,4.666666666666667,1.24,20,0.40928645,0.0001566478448275,4.75,1.0,6.0,0.0,47.5,7.5,7.5,4.0125,6.333333333333334,3.0,-6.6417044500000015,1.5633333333333337,1.475,1.56,3.0,11.775,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,797.05
0.2728576333333333,4.666666666666667,1.24,21,0.40928645,0.0001566478448275,4.75,1.0,5.75,0.0,48.25,7.75,7.75,4.2125,6.0,3.0,-7.2037307675000015,1.6033333333333335,0.6251,1.59,3.0,37.925,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,525.72
0.2728576333333333,4.666666666666667,1.24,21,0.40928645,0.0001566478448275,4.75,1.0,5.75,0.0,48.5,7.75,7.75,4.175,6.0,3.0,-7.0478193925,1.64,0.62500075,1.6175,3.0,34.525,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,501.45
0.2728576333333333,4.666666666666667,1.24,22,0.40928645,0.0001566478448275,4.75,1.0,5.5,0.0,49.5,8.0,8.0,4.425,5.666666666666668,3.0,-7.14898722,1.7000000000000002,0.625,1.6625,3.0,22.450000000000006,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,374.24
0.2728576333333333,4.333333333333333,1.24,21,0.40928645,0.0001606936781608,4.5,1.0,5.75,0.0,55.0,7.75,7.75,4.225,6.0,4.0,-7.263069189999999,1.5666666666666669,10.325,1.5625000000000002,4.0,16.25,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,525.94
0.2728576333333333,4.333333333333333,1.24,21,0.40928645,0.0001606936781608,4.5,1.0,5.75,0.0,55.5,7.75,7.75,4.15,6.0,4.0,-7.0139986875,1.6233333333333335,1.75,1.6050000000000002,4.0,12.25,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,490.83
0.2728576333333333,4.333333333333333,1.24,22,0.40928645,0.0001606936781608,4.5,1.0,5.5,0.0,56.25,8.0,8.0,4.35,5.666666666666666,4.0,-7.576025005,1.663333333333333,0.9001,1.6350000000000002,4.0,38.4,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,382.97
0.2728576333333333,4.333333333333333,1.24,22,0.40928645,0.0001606936781608,4.5,1.0,5.5,0.0,56.5,8.0,8.0,4.3125,5.666666666666666,4.0,-7.420113629999999,1.7,0.90000075,1.6625,4.0,35.0,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,361.69
0.2728576333333333,4.333333333333333,1.24,23,0.40928645,0.0001606936781608,4.5,1.0,5.25,0.0,57.5,8.25,8.25,4.5625,5.333333333333333,4.0,-7.5212814575,1.76,0.9,1.7075,4.0,22.925,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,0.9
0.2728576333333333,4.0,1.24,22,0.40928645,0.0001550603448275,4.25,1.0,5.5,0.0,56.25,8.0,8.0,4.2625,5.666666666666668,5.0,-7.333496832500002,1.653333333333333,2.1,1.6275000000000002,5.0,19.75,-9.02056525034,-9.02056525034,0.75,,,,,,,,,,,,,,,,,,,,,,,624.56
0.2728576333333333,4.0,1.24,23,0.40928645,0.0001550603448275,4.25,1.0,5.25,0.0,57.0,8.25,8.25,4.4625,5.333333333333333,5.0,-7.895523150000002,1.6933333333333334,1.2501,1.6575000000000002,5.0,45.9,-9.02056525034,-9.02056525034,0.75,,,,,,,,,,,,,,,,,,,,,,,198.62
0.2728576333333333,4.0,1.24,23,0.40928645,0.0001550603448275,4.25,1.0,5.25,0.0,57.25,8.25,8.25,4.425,5.333333333333333,5.0,-7.739611775,1.73,1.25000075,1.685,5.0,42.5,-9.02056525034,-9.02056525034,0.75,,,,,,,,,,,,,,,,,,,,,,,187.87
0.2728576333333333,4.0,1.24,24,0.40928645,0.0001550603448275,4.25,1.0,5.0,0.0,58.5,8.5,8.5,4.4875,5.0,5.0,-7.723761550000001,1.7866666666666666,2.2,1.7275,5.0,31.75,-9.02056525034,-9.02056525034,0.75,,,,,,,,,,,,,,,,,,,,,,,0.0
0.2728576333333333,4.0,1.24,24,0.40928645,0.0001550603448275,4.25,1.0,5.0,0.0,58.75,8.5,8.5,4.3875,5.0,5.0,-7.642499335,1.7433333333333332,1.9,1.695,5.0,37.75,-9.02056525034,-9.02056525034,0.75,,,,,,,,,,,,,,,,,,,,,,,0.0
0.2728576333333333,3.333333333333333,1.24,23,0.40928645,0.0001550603448275,3.75,1.0,5.25,0.0,56.75,8.25,8.25,4.4125,5.333333333333334,6.0,-7.556004965,1.6733333333333331,2.6750000000000003,1.6425,6.0,23.25,-9.02056525034,-9.02056525034,0.75,,,,,,,,,,,,,,,,,,,,,,,500.11
0.2728576333333333,3.333333333333333,1.24,23,0.40928645,0.0001550603448275,3.75,1.0,5.25,0.0,57.0,8.25,8.25,4.3625,5.333333333333334,6.0,-7.474883555000001,1.6633333333333336,3.075,1.635,6.0,23.25,-9.02056525034,-9.02056525034,0.75,,,,,,,,,,,,,,,,,,,,,,,555.7
0.2728576333333333,3.333333333333333,1.24,24,0.40928645,0.0001550603448275,3.75,1.0,5.0,0.0,57.75,8.5,8.5,4.5625,5.0,6.0,-8.0369098725,1.7033333333333334,2.2251000000000003,1.665,6.0,49.4,-9.02056525034,-9.02056525034,0.75,,,,,,,,,,,,,,,,,,,,,,,0.04
0.2728576333333333,3.333333333333333,1.24,24,0.40928645,0.0001550603448275,3.75,1.0,5.0,0.0,58.0,8.5,8.5,4.525,5.0,6.0,-7.8809984975,1.74,2.22500075,1.6925,6.0,46.0,-9.02056525034,-9.02056525034,0.75,,,,,,,,,,,,,,,,,,,,,,,3.09
0.2728576333333333,3.333333333333333,1.24,25,0.40928645,0.0001550603448275,3.75,1.0,4.75,0.0,59.0,8.75,8.75,4.775,4.666666666666667,6.0,-7.9821663250000015,1.8,2.225,1.7374999999999998,6.0,33.925,-9.02056525034,-9.02056525034,0.75,,,,,,,,,,,,,,,,,,,,,,,219.34
0.2728576333333333,3.333333333333333,1.24,25,0.40928645,0.0001550603448275,3.75,1.0,4.75,0.0,59.25,8.75,8.75,4.5875,4.666666666666667,6.0,-7.865148272500001,1.7966666666666669,3.175,1.735,6.0,35.25,-9.02056525034,-9.02056525034,0.75,,,,,,,,,,,,,,,,,,,,,,,264.25
0.2728576333333333,3.333333333333333,1.24,25,0.40928645,0.0001550603448275,3.75,1.0,4.75,0.0,59.5,8.75,8.75,4.487500000000002,4.666666666666667,6.0,-7.7838860575,1.7533333333333334,2.875,1.7025,6.0,41.25,-9.02056525034,-9.02056525034,0.75,,,,,,,,,,,,,,,,,,,,,,,191.18
0.40928645,2.5,1.24,24,0.6139296750000001,0.0002325905172412,3.75,1.0,5.0,0.0,57.75,8.5,8.5,4.3125,5.0,7.0,-7.316284350000001,1.665,1.225,1.6075000000000002,7.0,7.25,-9.02056525034,-9.02056525034,0.75,,,,,,,,,,,,,,,,,,,,,,,301.03
0.40928645,2.5,1.24,25,0.6139296750000001,0.0002325905172412,3.75,1.0,4.75,0.0,58.5,8.75,8.75,4.5125,4.5,7.0,-7.878310667500001,1.725,0.3751,1.6375000000000002,7.0,33.4,-9.02056525034,-9.02056525034,0.75,,,,,,,,,,,,,,,,,,,,,,,208.24
0.40928645,2.5,1.24,26,0.6139296750000001,0.0002325905172412,3.75,1.0,4.5,0.0,60.0,9.0,9.0,4.5375000000000005,4.0,7.0,-7.706549067500001,1.865,1.325,1.7075,7.0,19.25,-9.02056525034,-9.02056525034,0.75,,,,,,,,,,,,,,,,,,,,,,,398.92
0.40928645,2.5,1.24,26,0.6139296750000001,0.0002325905172412,3.75,1.0,4.5,0.0,60.25,9.0,9.0,4.4375,4.0,7.0,-7.6252868525,1.7999999999999998,1.025,1.675,7.0,25.25,-9.02056525034,-9.02056525034,0.75,,,,,,,,,,,,,,,,,,,,,,,185.22
0.9764119,3.0,1.24,25,0.93695215,0.5278207603448275,3.5,1.0,4.75,0.0,58.25,8.75,8.75,4.4825,4.666666666666667,7.0,-7.2511741600000015,1.73,3.5,1.685,7.0,13.25,-9.02056525034,-9.02056525034,0.75,,,,,,,,,,,,,,,,,,,,,,,1340.84
0.9764119,3.0,1.24,26,0.93695215,0.5278207603448275,3.5,1.0,4.5,0.0,59.5,9.0,9.0,4.595,4.333333333333333,7.0,-7.5761676925,1.7966666666666666,3.05000075,1.735,7.0,36.0,-9.02056525034,-9.02056525034,0.75,,,,,,,,,,,,,,,,,,,,,,,1218.73
0.9764119,3.0,1.24,27,0.93695215,0.5278207603448275,3.5,1.0,4.25,0.0,60.75,9.25,9.25,4.6575,4.0,7.0,-7.560317467500001,1.8533333333333333,4.0,1.7775,7.0,25.25,-9.02056525034,-9.02056525034,0.75,,,,,,,,,,,,,,,,,,,,,,,431.17
0.8342033666666666,2.666666666666667,1.24,26,0.83029575,0.3872728603448275,3.25,1.0,4.5,0.0,58.75,9.0,9.0,4.55,4.333333333333334,7.0,-7.092773805,1.6800000000000002,14.15,1.6475000000000002,7.0,28.75,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,1371.73
0.8342033666666666,2.666666666666667,1.24,26,0.83029575,0.3872728603448275,3.25,1.0,4.5,0.0,59.0,9.0,9.0,4.525,4.333333333333334,7.0,-6.9248247125,1.7466666666666666,5.175,1.6975000000000002,7.0,24.75,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,1400.83
0.8342033666666666,2.666666666666667,1.24,27,0.83029575,0.3872728603448275,3.25,1.0,4.25,0.0,60.0,9.25,9.25,4.675,4.0,7.0,-7.405729620000002,1.7766666666666666,4.725099999999999,1.7200000000000002,7.0,50.9,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,456.77
0.8342033666666666,2.666666666666667,1.24,27,0.83029575,0.3872728603448275,3.25,1.0,4.25,0.0,60.5,9.25,9.25,4.5375,4.0,7.0,-7.153958382500001,1.7966666666666666,6.9,1.735,7.0,47.75,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,1181.89
0.8342033666666666,2.666666666666667,1.24,28,0.83029575,0.3872728603448275,3.25,1.0,4.0,0.0,61.5,9.5,9.5,4.7,3.666666666666667,7.0,-7.233968020000002,1.87,5.675,1.79,7.0,36.75,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,1115.76
0.2943800333333333,2.333333333333333,1.24,27,0.42542825,0.1490037353448275,3.0,1.0,4.25,0.0,59.75,9.25,9.25,4.550000000000002,4.0,7.0,-6.53958783,1.7566666666666668,4.35,1.705,7.0,35.0,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,1194.72
0.2943800333333333,2.333333333333333,1.24,27,0.42542825,0.1490037353448275,3.0,1.0,4.25,0.0,60.0,9.25,9.25,4.5,4.0,7.0,-6.4584664200000015,1.7466666666666666,4.75,1.6975,7.0,35.0,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,1178.73
0.2943800333333333,2.333333333333333,1.24,28,0.42542825,0.1490037353448275,3.0,1.0,4.0,0.0,60.75,9.5,9.5,4.7,3.666666666666667,7.0,-7.0204927375000015,1.7866666666666666,3.9001,1.7275,7.0,61.15,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,986.39
0.2943800333333333,2.333333333333333,1.24,28,0.42542825,0.1490037353448275,3.0,1.0,4.0,0.0,61.25,9.5,9.5,4.5625,3.666666666666667,7.0,-6.768721500000002,1.8066666666666664,6.074999999999998,1.7425,7.0,58.0,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,1022.67
0.2943800333333333,2.333333333333333,1.24,29,0.42542825,0.1490037353448275,3.0,1.0,3.75,0.0,62.0,9.75,9.75,4.9125000000000005,3.333333333333333,7.0,-6.96574919,1.8833333333333333,3.9,1.7999999999999998,7.0,45.675,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,0.02
0.2943800333333333,2.333333333333333,1.24,29,0.42542825,0.1490037353448275,3.0,1.0,3.75,0.0,62.25,9.75,9.75,4.7250000000000005,3.333333333333333,7.0,-6.8487311375000015,1.88,4.85,1.7975,7.0,47.0,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,1008.23
0.2943800333333333,2.333333333333333,1.24,29,0.42542825,0.1490037353448275,3.0,1.0,3.75,0.0,62.5,9.75,9.75,4.625,3.333333333333333,7.0,-6.7674689225,1.8366666666666664,4.55,1.765,7.0,53.0,-9.02056525034,-9.02056525034,0.5,,,,,,,,,,,,,,,,,,,,,,,960.44
0.7035542666666667,4.333333333333333,1.241,22,1.0553313999999998,1.0553329875,4.25,1.0,5.5,0.0,48.75,8.0,8.0,4.3025,6.0,3.0,-6.43036266,1.666666666666667,6.425,1.7075,3.0,23.775,-8.28548436,-8.28548436,0.5,,,,,,,,,,,,,,,,,,,,,,,327.11
0.7035542666666667,4.333333333333333,1.241,22,1.0553313999999998,1.0553329875,4.25,1.0,5.5,0.0,49.0,8.0,8.0,4.2525,6.0,3.0,-6.34924125,1.6566666666666667,6.824999999999998,1.7000000000000002,3.0,23.775,-8.28548436,-8.28548436,0.5,,,,,,,,,,,,,,,,,,,,,,,549.19
0.7035542666666667,4.333333333333333,1.241,23,1.0553313999999998,1.0553329875,4.25,1.0,5.25,0.0,49.75,8.25,8.25,4.4525,5.666666666666666,3.0,-6.9112675675,1.6966666666666668,5.975099999999999,1.73,3.0,49.925,-8.28548436,-8.28548436,0.5,,,,,,,,,,,,,,,,,,,,,,,172.99
0.7035542666666667,4.333333333333333,1.241,23,1.0553313999999998,1.0553329875,4.25,1.0,5.25,0.0,50.25,8.25,8.25,4.315,5.666666666666666,3.0,-6.6594963300000005,1.7166666666666668,8.149999999999999,1.745,3.0,46.775,-8.28548436,-8.28548436,0.5,,,,,,,,,,,,,,,,,,,,,,,139.52
0.7035542666666667,4.333333333333333,1.241,24,1.0553313999999998,1.0553329875,4.25,1.0,5.0,0.0,51.0,8.5,8.5,4.665,5.333333333333333,3.0,-6.85652402,1.7933333333333334,5.975,1.8025,3.0,34.45,-8.28548436,-8.28548436,0.5,,,,,,,,,,,,,,,,,,,,,,,0.0
0.7035542666666667,4.333333333333333,1.241,24,1.0553313999999998,1.0553329875,4.25,1.0,5.0,0.0,51.25,8.5,8.5,4.4775,5.333333333333333,3.0,-6.7395059675,1.79,6.925,1.8000000000000005,3.0,35.775,-8.28548436,-8.28548436,0.5,,,,,,,,,,,,,,,,,,,,,,,0.0
0.7035542666666667,4.0,1.241,23,1.0553313999999998,1.0553370333333334,4.0,1.0,5.25,0.0,56.5,8.25,8.25,4.465,5.666666666666668,4.0,-6.970605989999998,1.66,15.675,1.7025,4.0,28.25,-8.28548436,-8.28548436,0.5,,,,,,,,,,,,,,,,,,,,,,,177.67
0.7035542666666667,4.0,1.241,24,1.0553313999999998,1.0553370333333334,4.0,1.0,5.0,0.0,57.75,8.5,8.5,4.59,5.333333333333333,4.0,-7.283561805,1.7566666666666666,6.2501,1.775,4.0,50.4,-8.28548436,-8.28548436,0.5,,,,,,,,,,,,,,,,,,,,,,,0.0
0.7035542666666667,4.0,1.241,24,1.0553313999999998,1.0553370333333334,4.0,1.0,5.0,0.0,58.0,8.5,8.5,4.5525,5.333333333333333,4.0,-7.127650429999999,1.7933333333333332,6.25000075,1.8025,4.0,47.0,-8.28548436,-8.28548436,0.5,,,,,,,,,,,,,,,,,,,,,,,0.0
0.7035542666666667,4.0,1.241,25,1.0553313999999998,1.0553370333333334,4.0,1.0,4.75,0.0,59.25,8.75,8.75,4.615,5.0,4.0,-7.111800205,1.85,7.2,1.845,4.0,36.25,-8.28548436,-8.28548436,0.5,,,,,,,,,,,,,,,,,,,,,,,190.13
0.7035542666666667,4.0,1.241,25,1.0553313999999998,1.0553370333333334,4.0,1.0,4.75,0.0,59.5,8.75,8.75,4.5150000000000015,5.0,4.0,-7.030537989999999,1.8066666666666664,6.9,1.8125,4.0,42.25,-8.28548436,-8.28548436,0.5,,,,,,,,,,,,,,,,,,,,,,,168.72
0.7035542666666667,3.666666666666667,1.241,24,1.0553313999999998,1.0553313999999998,3.75,1.0,5.0,0.0,57.75,8.5,8.5,4.5025,5.333333333333334,5.0,-7.0410336325000005,1.7466666666666666,7.449999999999998,1.7675,5.0,31.75,-8.28548436,-8.28548436,0.75,,,,,,,,,,,,,,,,,,,,,,,0.0
0.7035542666666667,3.666666666666667,1.241,25,1.0553313999999998,1.0553313999999998,3.75,1.0,4.75,0.0,58.5,8.75,8.75,4.7025,5.0,5.0,-7.60305995,1.7866666666666666,6.600099999999999,1.7975,5.0,57.9,-8.28548436,-8.28548436,0.75,,,,,,,,,,,,,,,,,,,,,,,169.26
0.7035542666666667,3.666666666666667,1.241,25,1.0553313999999998,1.0553313999999998,3.75,1.0,4.75,0.0,58.75,8.75,8.75,4.665,5.0,5.0,-7.447148575,1.8233333333333333,6.60000075,1.825,5.0,54.5,-8.28548436,-8.28548436,0.75,,,,,,,,,,,,,,,,,,,,,,,171.76
0.7035542666666667,3.666666666666667,1.241,25,1.0553313999999998,1.0553313999999998,3.75,1.0,4.75,0.0,59.0,8.75,8.75,4.565,5.0,5.0,-7.3512887125000015,1.8066666666666664,8.774999999999999,1.8125,5.0,54.75,-8.28548436,-8.28548436,0.75,,,,,,,,,,,,,,,,,,,,,,,153.0
0.7035542666666667,3.666666666666667,1.241,26,1.0553313999999998,1.0553313999999998,3.75,1.0,4.5,0.0,59.75,9.0,9.0,4.915,4.666666666666667,5.0,-7.5483164025,1.8833333333333333,6.6,1.87,5.0,42.425,-8.28548436,-8.28548436,0.75,,,,,,,,,,,,,,,,,,,,,,,0.0
0.7035542666666667,3.666666666666667,1.241,26,1.0553313999999998,1.0553313999999998,3.75,1.0,4.5,0.0,60.0,9.0,9.0,4.7275,4.666666666666667,5.0,-7.43129835,1.88,7.55,1.8675,5.0,43.75,-8.28548436,-8.28548436,0.75,,,,,,,,,,,,,,,,,,,,,,,0.0
0.7035542666666667,3.666666666666667,1.241,26,1.0553313999999998,1.0553313999999998,3.75,1.0,4.5,0.0,60.25,9.0,9.0,4.6275,4.666666666666667,5.0,-7.350036135,1.8366666666666664,7.25,1.835,5.0,49.75,-8.28548436,-8.28548436,0.75,,,,,,,,,,,,,,,,,,,,,,,316.6
0.7035542666666667,3.0,1.241,25,1.0553313999999998,1.0553313999999998,3.25,1.0,4.75,0.0,58.25,8.75,8.75,4.6525,5.0,6.0,-7.263541765,1.7666666666666666,8.024999999999999,1.7825000000000002,6.0,35.25,-8.28548436,-8.28548436,0.75,,,,,,,,,,,,,,,,,,,,,,,202.7
0.7035542666666667,3.0,1.241,25,1.0553313999999998,1.0553313999999998,3.25,1.0,4.75,0.0,58.5,8.75,8.75,4.6025,5.0,6.0,-7.1824203550000005,1.7566666666666668,8.424999999999999,1.775,6.0,35.25,-8.28548436,-8.28548436,0.75,,,,,,,,,,,,,,,,,,,,,,,149.06
0.7035542666666667,3.0,1.241,26,1.0553313999999998,1.0553313999999998,3.25,1.0,4.5,0.0,59.25,9.0,9.0,4.8025,4.666666666666666,6.0,-7.7444466725,1.7966666666666666,7.575099999999999,1.805,6.0,61.4,-8.28548436,-8.28548436,0.75,,,,,,,,,,,,,,,,,,,,,,,425.78
0.7035542666666667,3.0,1.241,26,1.0553313999999998,1.0553313999999998,3.25,1.0,4.5,0.0,59.5,9.0,9.0,4.765,4.666666666666666,6.0,-7.5885352975,1.8333333333333333,7.575000749999999,1.8325,6.0,58.0,-8.28548436,-8.28548436,0.75,,,,,,,,,,,,,,,,,,,,,,,401.54
0.7035542666666667,3.0,1.241,26,1.0553313999999998,1.0553313999999998,3.25,1.0,4.5,0.0,59.75,9.0,9.0,4.665,4.666666666666666,6.0,-7.4926754350000015,1.8166666666666669,9.75,1.82,6.0,58.25,-8.28548436,-8.28548436,0.75,,,,,,,,,,,,,,,,,,,,,,,349.11
0.7035542666666667,3.0,1.241,27,1.0553313999999998,1.0553313999999998,3.25,1.0,4.25,0.0,60.5,9.25,9.25,5.015,4.333333333333333,6.0,-7.689703125,1.893333333333333,7.574999999999998,1.8775,6.0,45.925,-8.28548436,-8.28548436,0.75,,,,,,,,,,,,,,,,,,,,,,,231.04
0.7035542666666667,3.0,1.241,27,1.0553313999999998,1.0553313999999998,3.25,1.0,4.25,0.0,60.75,9.25,9.25,4.8275,4.333333333333333,6.0,-7.5726850725000014,1.89,8.524999999999999,1.875,6.0,47.25,-8.28548436,-8.28548436,0.75,,,,,,,,,,,,,,,,,,,,,,,36.43
0.7035542666666667,3.0,1.241,27,1.0553313999999998,1.0553313999999998,3.25,1.0,4.25,0.0,61.0,9.25,9.25,4.7275,4.333333333333333,6.0,-7.4914228575,1.846666666666667,8.225,1.8425,6.0,53.25,-8.28548436,-8.28548436,0.75,,,,,,,,,,,,,,,,,,,,,,,527.27
0.9764119,3.0,1.24,26,1.259974625,1.055408930172414,3.25,1.0,4.5,0.0,58.75,9.0,9.0,4.6275,4.666666666666667,7.0,-7.2728916525,1.6633333333333336,15.15,1.705,7.0,23.25,-8.28548436,-8.28548436,0.75,,,,,,,,,,,,,,,,,,,,,,,0.02
0.9764119,3.0,1.24,26,1.259974625,1.055408930172414,3.25,1.0,4.5,0.0,59.0,9.0,9.0,4.602499999999999,4.666666666666667,7.0,-7.1049425600000005,1.73,6.175,1.755,7.0,19.25,-8.28548436,-8.28548436,0.75,,,,,,,,,,,,,,,,,,,,,,,407.84
0.9764119,3.0,1.24,26,1.259974625,1.055408930172414,3.25,1.0,4.5,0.0,59.25,9.0,9.0,4.552499999999998,4.666666666666667,7.0,-7.023821150000002,1.7200000000000002,6.574999999999998,1.7475,7.0,19.25,-8.28548436,-8.28548436,0.75,,,,,,,,,,,,,,,,,,,,,,,33.56
0.9764119,3.0,1.24,27,1.259974625,1.055408930172414,3.25,1.0,4.25,0.0,60.0,9.25,9.25,4.7525,4.333333333333333,7.0,-7.585847467500002,1.76,5.725099999999999,1.7775,7.0,45.4,-8.28548436,-8.28548436,0.75,,,,,,,,,,,,,,,,,,,,,,,638.77
0.9764119,3.0,1.24,28,1.259974625,1.055408930172414,3.25,1.0,4.0,0.0,61.25,9.5,9.5,4.965,4.0,7.0,-7.53110392,1.856666666666667,5.725,1.85,7.0,29.925,-8.28548436,-8.28548436,0.75,,,,,,,,,,,,,,,,,,,,,,,867.98
